coarse_length_m,energy_density_J_m3,mass_density_kg_m3,memory_length_m,temperature_proxy_K
0.41718634259098697,0.09759999999999998,1.0859464547083315e-18,1.7983999999999996,2.899544444444444
0.4316377081663638,0.11359999999999996,1.2639704636769101e-18,1.7855999999999996,2.9118111111111107
0.41761226035642196,0.10719999999999996,1.1927608600894786e-18,1.6927999999999996,2.8998999999999997
0.419311605160437,0.10399999999999995,1.1571560582957628e-18,1.7135999999999996,2.901322222222222
0.4274991877835039,0.11199999999999997,1.2461680627800524e-18,1.8032,2.9082555555555554
0.4090096440047457,0.08479999999999999,9.435272475334683e-19,1.7535999999999996,2.8927888888888886
0.4224794538067962,0.11839999999999996,1.317377666367484e-18,1.7119999999999995,2.9039888888888887
0.42604120823121217,0.08159999999999998,9.079224457397524e-19,1.8015999999999999,2.9070111111111108
0.42541483022783505,0.10239999999999998,1.139353657398905e-18,1.7631999999999999,2.9064777777777775
0.42729120957232164,0.10559999999999996,1.1749584591926207e-18,1.7664,2.9080777777777773
0.41182520563947994,0.09759999999999998,1.0859464547083315e-18,1.7295999999999996,2.8951
0.43430659933072874,0.13119999999999998,1.4597968735423473e-18,1.7599999999999993,2.914122222222222
0.43225506873192865,0.09919999999999997,1.1037488556051892e-18,1.8447999999999993,2.912344444444444
0.42645828244585265,0.12959999999999997,1.4419944726454892e-18,1.8143999999999993,2.9073666666666664
0.4268749491621899,0.09599999999999997,1.0681440538114736e-18,1.7935999999999996,2.907722222222222
0.42121517330483493,0.10719999999999998,1.1927608600894788e-18,1.8303999999999996,2.902922222222222
0.42708313008125237,0.10559999999999997,1.1749584591926207e-18,1.7695999999999996,2.9078999999999997
0.4318435930853772,0.12799999999999995,1.424192071748631e-18,1.7935999999999999,2.9119888888888887
0.417186342590987,0.08319999999999997,9.257248466366102e-19,1.7615999999999996,2.899544444444444
0.4173993557999607,0.06879999999999997,7.655032385648892e-19,1.7711999999999999,2.899722222222222
0.42791484095683224,0.11839999999999998,1.3173776663674841e-18,1.7823999999999995,2.908611111111111
0.4328715488199446,0.11679999999999996,1.299575265470626e-18,1.7535999999999998,2.9128777777777777
0.42079290234825323,0.11839999999999996,1.317377666367484e-18,1.7951999999999997,2.9025666666666665
0.4310194633398563,0.13279999999999997,1.477599274439205e-18,1.7071999999999998,2.9112777777777774
0.4233202097703344,0.10239999999999996,1.1393536573989049e-18,1.7887999999999997,2.9046999999999996
0.42457822208241747,0.09919999999999997,1.1037488556051892e-18,1.7743999999999998,2.9057666666666666
0.4256237253203297,0.11199999999999996,1.2461680627800522e-18,1.8367999999999995,2.906655555555555
0.410960933531265,0.08479999999999999,9.435272475334683e-19,1.7695999999999994,2.8943888888888885
0.4195235392680605,0.10239999999999996,1.1393536573989049e-18,1.7695999999999996,2.9014999999999995
0.41397799190026724,0.10559999999999997,1.1749584591926207e-18,1.7807999999999997,2.8968777777777777
0.40835714216302804,0.11359999999999995,1.2639704636769101e-18,1.6719999999999995,2.8922555555555554
0.4182503237695499,0.09119999999999998,1.0147368511208998e-18,1.7455999999999996,2.900433333333333
0.42478752858863966,0.10879999999999997,1.2105632609863366e-18,1.7535999999999998,2.905944444444444
0.4201587001756994,0.09279999999999997,1.0325392520177575e-18,1.7855999999999996,2.9020333333333332
0.42415929921564965,0.10719999999999996,1.1927608600894786e-18,1.7823999999999995,2.905411111111111
