branch_i,branch_j,tree_distance,memory_divergence,observation_count_distance,magnitude,real,imag,phase,suppressed
b0.0.0.0.2,b0.0.3.2.0,6,2,0,6.454282155916588e-06,6.401606810268797e-06,-8.229145732719981e-07,-0.12784699707906638,True
b0.0.0.0.2,b0.0.3.2.1,6,2,0,5.746559743936097e-06,5.634811096850493e-06,-1.1277645115171188e-06,-0.19753246126797078,True
b0.0.0.0.2,b0.0.3.2.2,6,3,1,9.670088034263116e-07,9.443673339212035e-07,-2.0802972029627196e-07,-0.21682189130849872,True
b0.0.0.0.2,b0.0.3.2.3,6,3,1,9.063456642800199e-07,8.768785593322113e-07,-2.2923013620084126e-07,-0.25569399415813276,True
b0.0.0.0.2,b0.0.3.2.4,6,3,1,6.902272937535682e-07,6.30482439552215e-07,-2.809014248071059e-07,-0.41913387811706254,True
b0.0.0.0.2,b0.0.3.3.0,6,1,1,1.0750550607699143e-05,1.0356122952077578e-05,-2.885317273741729e-06,-0.2717190999287003,True
b0.0.0.0.2,b0.0.3.3.1,6,1,1,9.571735454843668e-06,9.019305918450719e-06,-3.204721574007822e-06,-0.3414045641176047,True
b0.0.0.0.2,b0.0.3.3.2,6,0,0,5.333887792204413e-05,4.9906634316092286e-05,-1.8824551766843368e-05,-0.3606939941581327,True
b0.0.0.0.2,b0.0.3.3.3,6,2,0,4.10365747906128e-06,3.7804118750002328e-06,-1.5963993112040623e-06,-0.39956609700776663,True
b0.0.0.0.2,b0.0.3.3.4,6,2,0,3.12513923538664e-06,2.6427882136471987e-06,-1.6679825233977853e-06,-0.5630059809666965,True
b0.0.0.0.2,b0.0.3.4.0,6,2,0,5.4879630964031595e-06,5.349439358788453e-06,-1.2252499720987307e-06,-0.22515898388763012,True
b0.0.0.0.2,b0.0.3.4.1,6,2,0,4.886199122405528e-06,4.6753467106167876e-06,-1.4198855585297466e-06,-0.2948444480765346,True
b0.0.0.0.2,b0.0.3.4.2,6,3,1,8.22230652286525e-07,7.819942699755173e-07,-2.5406339225670065e-07,-0.3141338781170625,True
b0.0.0.0.2,b0.0.3.4.3,6,3,1,7.706498473411391e-07,7.231298253510849e-07,-2.664290579021561e-07,-0.35300598096669644,True
b0.0.0.0.2,b0.0.3.4.4,6,3,1,5.868881813258552e-07,5.103460333911824e-07,-2.8980107588112237e-07,-0.5164458649256264,True
b0.0.0.0.2,b0.0.4.0.0,6,2,0,5.700965203484343e-06,5.584691954483611e-06,-1.1455217260555553e-06,-0.2023119868085637,True
b0.0.0.0.2,b0.0.4.0.1,6,2,0,5.075845206099628e-06,4.889237803012375e-06,-1.3636562110294882e-06,-0.27199745099746814,True
b0.0.0.0.2,b0.0.4.0.2,6,3,1,8.541435602939696e-07,8.181628445257477e-07,-2.4529733269890114e-07,-0.2912868810379961,True
b0.0.0.0.2,b0.0.4.0.3,6,3,1,8.005607702868563e-07,7.573231347018359e-07,-2.595365418735281e-07,-0.33015898388763004,True
b0.0.0.0.2,b0.0.4.0.4,6,3,1,6.096668365477501e-07,5.368929961913563e-07,-2.888590698365024e-07,-0.49359886784655993,True
b0.0.0.0.2,b0.0.4.1.0,6,3,1,8.820496378079697e-07,8.49622133496451e-07,-2.369679173012865e-07,-0.271997450997468,True
b0.0.0.0.2,b0.0.4.1.1,6,3,1,7.853314773563488e-07,7.399331140547624e-07,-2.631435274748887e-07,-0.3416829151863725,True
b0.0.0.0.2,b0.0.4.1.2,6,4,2,1.3215253752695086e-07,1.2363581515674326e-07,-4.6674172572631304e-08,-0.3609723452269004,True
b0.0.0.0.2,b0.0.4.1.3,6,4,2,1.2386224301864045e-07,1.1409218222107872e-07,-4.8216482675957545e-08,-0.39984444807653435,True
b0.0.0.0.2,b0.0.4.1.4,6,4,2,9.432725743209328e-08,7.975425766126391e-08,-5.036754788116177e-08,-0.5632843320354642,True
b0.0.0.0.2,b0.0.4.2.0,6,3,1,8.541435602939696e-07,8.181628445257477e-07,-2.452973326989012e-07,-0.2912868810379962,True
b0.0.0.0.2,b0.0.4.2.1,6,3,1,7.604853460935392e-07,7.114749927511446e-07,-2.6859131838681746e-07,-0.3609723452269005,True
b0.0.0.0.2,b0.0.4.2.2,6,4,2,1.279715268470261e-07,1.188302015174137e-07,-4.749836724446401e-08,-0.3802617752674285,True
b0.0.0.0.2,b0.0.4.2.3,6,4,2,1.1994351871268635e-07,1.095614197972453e-07,-4.8813348309579485e-08,-0.41913387811706254,True
b0.0.0.0.2,b0.0.4.2.4,6,4,2,9.134295400431258e-08,7.627587873268637e-08,-5.0254607448377175e-08,-0.5825737620759923,True
b0.0.0.0.2,b0.0.4.3.0,6,2,0,3.867302230851138e-06,3.506881393912766e-06,-1.6302789435475884e-06,-0.4351589838876299,True
b0.0.0.0.2,b0.0.4.3.1,6,2,0,3.443246325553206e-06,3.0137003858290907e-06,-1.6653994244292395e-06,-0.5048444480765344,True
b0.0.0.0.2,b0.0.4.3.2,6,3,1,5.794161476679629e-07,5.016340078909391e-07,-2.899765409574641e-07,-0.5241338781170622,True
b0.0.0.0.2,b0.0.4.3.3,6,3,1,5.430677687648453e-07,4.592477295898313e-07,-2.8985190069725733e-07,-0.5630059809666962,True
b0.0.0.0.2,b0.0.4.3.4,6,3,1,4.1357311137700677e-07,3.09162375705695e-07,-2.747022823022567e-07,-0.7264458649256261,True
b0.0.0.0.2,b0.0.4.4.0,6,3,1,7.262633124315322e-07,6.721137342888318e-07,-2.751754479679155e-07,-0.3885988678465599,True
b0.0.0.0.2,b0.0.4.4.1,6,3,1,6.466273729435426e-07,5.799037345822058e-07,-2.860744973909382e-07,-0.45828433203546437,True
b0.0.0.0.2,b0.0.4.4.2,6,4,2,1.0881194837183402e-07,9.66372729478158e-08,-5.0012774225031945e-08,-0.4775737620759923,True
b0.0.0.0.2,b0.0.4.4.3,6,4,2,1.0198587363345374e-07,8.868484274667831e-08,-5.035987577204429e-08,-0.5164458649256262,True
b0.0.0.0.2,b0.0.4.4.4,6,4,2,7.766731428569375e-08,6.039756397653813e-08,-4.8829765246749984e-08,-0.6798857488845561,True
b0.0.0.0.2,b0.1.0.0.0,8,1,1,4.75868414165738e-06,4.757798858486536e-06,9.178661256227318e-08,0.01928943004052792,True
b0.0.0.0.2,b0.1.0.0.1,8,1,1,4.236886777174359e-06,4.231507577481836e-06,-2.1343191961074162e-07,-0.05039603414837641,True
b0.0.0.0.2,b0.1.0.0.2,8,0,0,2.3610220700663643e-05,2.355291752485077e-05,-1.6439579074974385e-06,-0.0696854641889044,True
b0.0.0.0.2,b0.1.0.0.3,8,2,0,1.8164660100681157e-06,1.8057732225470128e-06,-1.9680405093634764e-07,-0.1085575670385384,True
b0.0.0.0.2,b0.1.0.0.4,8,2,0,1.383329195181429e-06,1.3324727450246392e-06,-3.716396722738344e-07,-0.27199745099746814,True
b0.0.0.0.2,b0.1.0.1.0,8,2,0,2.0013636012878396e-06,1.9988226472725772e-06,-1.0081810011142339e-07,-0.05039603414837641,True
b0.0.0.0.2,b0.1.0.1.1,8,2,0,1.78191086573382e-06,1.7690791050085707e-06,-2.1346066064342223e-07,-0.12008149833728081,True
b0.0.0.0.2,b0.1.0.1.2,8,3,1,2.998530548479697e-07,2.9694555455666993e-07,-4.165563744190323e-08,-0.1393709283778088,True
b0.0.0.0.2,b0.1.0.1.3,8,3,1,2.810424426537146e-07,2.7658980951631143e-07,-4.982902612430867e-08,-0.17824303122744273,True
b0.0.0.0.2,b0.1.0.1.4,8,3,1,2.14027795649976e-07,2.016552982985851e-07,-7.171497736802645e-08,-0.3416829151863726,True
b0.0.0.0.2,b0.1.0.2.0,8,2,0,1.938044933723922e-06,1.9333412026161774e-06,-1.3494428257467478e-07,-0.0696854641889044,True
b0.0.0.0.2,b0.1.0.2.1,8,2,0,1.7255351918366182e-06,1.708803682879817e-06,-2.397116426939006e-07,-0.1393709283778088,True
b0.0.0.0.2,b0.1.0.2.2,8,3,1,2.90366374923479e-07,2.8671932294778195e-07,-4.587659026745431e-08,-0.15866035841833673,True
b0.0.0.0.2,b0.1.0.2.3,8,3,1,2.721508884222441e-07,2.6685859269410467e-07,-5.3409714231951245e-08,-0.19753246126797072,True
b0.0.0.0.2,b0.1.0.2.4,8,3,1,2.0725643494696407e-07,1.9389955547333076e-07,-7.319967359332879e-08,-0.3609723452269005,True
b0.0.0.0.2,b0.1.0.3.0,8,1,1,3.2280971975937912e-06,3.154764891593122e-06,-6.84156411856473e-07,-0.21355756703853843,True
b0.0.0.0.2,b0.1.0.3.1,8,1,1,2.8741311515487996e-06,2.7596089702127873e-06,-8.032360847374508e-07,-0.28324303122744277,True
b0.0.0.0.2,b0.1.0.3.2,8,0,0,1.601621057619476e-05,1.528883490127529e-05,-4.771847502022624e-06,-0.3025324612679707,True
b0.0.0.0.2,b0.1.0.3.3,8,2,0,1.2322164409472674e-06,1.1610994778406655e-06,-4.125595228556533e-07,-0.3414045641176047,True
b0.0.0.0.2,b0.1.0.3.4,8,2,0,9.383940949607908e-07,8.213291698172978e-07,-4.5387429125751334e-07,-0.5048444480765345,True
b0.0.0.0.2,b0.1.0.4.0,8,2,0,1.6478856700892955e-06,1.6249607819321842e-06,-2.73915386329413e-07,-0.1669974509974682,True
b0.0.0.0.2,b0.1.0.4.1,8,2,0,1.4671923578152737e-06,1.4262886624979361e-06,-3.440262578080206e-07,-0.2366829151863726,True
b0.0.0.0.2,b0.1.0.4.2,8,3,1,2.468934439991363e-07,2.388490553134666e-07,-6.25100109232052e-08,-0.25597234522690054,True
b0.0.0.0.2,b0.1.0.4.3,8,3,1,2.3140513479806278e-07,2.2141939137047013e-07,-6.724425281048321e-08,-0.2948444480765345,True
b0.0.0.0.2,b0.1.0.4.4,8,3,1,1.76226517373177e-07,1.5804220457280884e-07,-7.796439571525642e-08,-0.45828433203546437,True
b0.0.0.0.2,b0.1.1.0.0,8,1,1,4.236886777174359e-06,4.231507577481836e-06,-2.134319196107419e-07,-0.05039603414837648,True
b0.0.0.0.2,b0.1.1.0.1,8,1,1,3.7723053323608023e-06,3.7451404946922797e-06,-4.5189622212827766e-07,-0.12008149833728088,True
b0.0.0.0.2,b0.1.1.0.2,8,0,0,2.1021322053530912e-05,2.0817490546711227e-05,-2.9202856394287536e-06,-0.1393709283778088,True
b0.0.0.0.2,b0.1.1.0.3,8,2,0,1.6172875925662517e-06,1.5916644579984795e-06,-2.86746247077706e-07,-0.1782430312274428,True
b0.0.0.0.2,b0.1.1.0.4,8,2,0,1.2316449255869585e-06,1.1604461192197706e-06,-4.12691200671735e-07,-0.3416829151863726,True
b0.0.0.0.2,b0.1.1.1.0,8,2,0,1.78191086573382e-06,1.7690791050085707e-06,-2.1346066064342223e-07,-0.12008149833728081,True
b0.0.0.0.2,b0.1.1.1.1,8,2,0,1.586521475346642e-06,1.5580405903039546e-06,-2.9926561897650394e-07,-0.18976696252618522,True
b0.0.0.0.2,b0.1.1.1.2,8,3,1,2.6697368544789015e-07,2.6116091640809574e-07,-5.5406899051585873e-08,-0.20905639256671313,True
b0.0.0.0.2,b0.1.1.1.3,8,3,1,2.5022568711391445e-07,2.425744964719499e-07,-6.140446362448394e-08,-0.2479284954163472,True
b0.0.0.0.2,b0.1.1.1.4,8,3,1,1.9055930386279633e-07,1.746618016247809e-07,-7.619779092506047e-08,-0.411368379375277,True
b0.0.0.0.2,b0.1.1.2.0,8,2,0,1.7255351918366182e-06,1.708803682879817e-06,-2.397116426939006e-07,-0.1393709283778088,True
b0.0.0.0.2,b0.1.1.2.1,8,2,0,1.5363274847015393e-06,1.502877308430135e-06,-3.188446895514351e-07,-0.20905639256671313,True
b0.0.0.0.2,b0.1.1.2.2,8,3,1,2.585272352244968e-07,2.5181643126421357e-07,-5.852193006196846e-08,-0.22834582260724118,True
b0.0.0.0.2,b0.1.1.2.3,8,3,1,2.423091060947915e-07,2.3370936991987747e-07,-6.398150754796882e-08,-0.2672179254568751,True
b0.0.0.0.2,b0.1.1.2.4,8,3,1,1.845304337440754e-07,1.6768120554023624e-07,-7.70356689225819e-08,-0.4306578094158049,True
b0.0.0.0.2,b0.1.1.3.0,8,1,1,2.874131151548799e-06,2.759608970212787e-06,-8.032360847374507e-07,-0.28324303122744277,True
b0.0.0.0.2,b0.1.1.3.1,8,1,1,2.558978051361236e-06,2.401254189252864e-06,-8.845038077612331e-07,-0.3529284954163471,True
b0.0.0.0.2,b0.1.1.3.2,8,0,0,1.4260007344611328e-05,1.3283525064709838e-05,-5.18611331573024e-06,-0.372217925456875,True
b0.0.0.0.2,b0.1.1.3.3,8,2,0,1.0971019277291244e-06,1.0056977392211585e-06,-4.384115613808688e-07,-0.4110900283065091,True
b0.0.0.0.2,b0.1.1.3.4,8,2,0,8.354976742232647e-07,7.013567344549702e-07,-4.540430537593818e-07,-0.5745299122654388,True
b0.0.0.0.2,b0.1.1.4.0,8,2,0,1.4671923578152737e-06,1.4262886624979361e-06,-3.440262578080206e-07,-0.2366829151863726,True
b0.0.0.0.2,b0.1.1.4.1,8,2,0,1.3063123576497233e-06,1.2454841117227938e-06,-3.939813487900946e-07,-0.30636837937527706,True
b0.0.0.0.2,b0.1.1.4.2,8,3,1,2.198211810474673e-07,2.082674846424909e-07,-7.032784994433722e-08,-0.32565780941580497,True
b0.0.0.0.2,b0.1.1.4.3,8,3,1,2.0603118984373065e-07,1.9249318022332036e-07,-7.345220729110659e-08,-0.3645299122654389,True
b0.0.0.0.2,b0.1.1.4.4,8,3,1,1.5690299650479704e-07,1.355377708116296e-07,-7.904468986338373e-08,-0.5279697962243688,True
b0.0.0.0.2,b0.1.2.0.0,8,2,0,1.938044933723922e-06,1.9333412026161774e-06,-1.3494428257467478e-07,-0.0696854641889044,True
b0.0.0.0.2,b0.1.2.0.1,8,2,0,1.7255351918366182e-06,1.708803682879817e-06,-2.397116426939006e-07,-0.1393709283778088,True
b0.0.0.0.2,b0.1.2.0.2,8,3,1,2.90366374923479e-07,2.8671932294778195e-07,-4.587659026745431e-08,-0.15866035841833673,True
b0.0.0.0.2,b0.1.2.0.3,8,3,1,2.721508884222441e-07,2.6685859269410467e-07,-5.3409714231951245e-08,-0.19753246126797072,True
b0.0.0.0.2,b0.1.2.0.4,8,3,1,2.0725643494696407e-07,1.9389955547333076e-07,-7.319967359332879e-08,-0.3609723452269005,True
b0.0.0.0.2,b0.1.2.1.0,8,3,1,2.9985305484796975e-07,2.9694555455667e-07,-4.1655637441903216e-08,-0.13937092837780873,True
b0.0.0.0.2,b0.1.2.1.1,8,3,1,2.6697368544789015e-07,2.6116091640809574e-07,-5.5406899051585873e-08,-0.20905639256671313,True
b0.0.0.0.2,b0.1.2.1.2,8,4,2,4.492529715430165e-08,4.375913428640036e-08,-1.0169586565199408e-08,-0.22834582260724104,True
b0.0.0.0.2,b0.1.2.1.3,8,4,2,4.210700890004422e-08,4.061259883229596e-08,-1.1118318874514965e-08,-0.2672179254568751,True
b0.0.0.0.2,b0.1.2.1.4,8,4,2,3.206658115832908e-08,2.9138624329251487e-08,-1.3386791975019964e-08,-0.4306578094158049,True
b0.0.0.0.2,b0.1.2.2.0,8,3,1,2.90366374923479e-07,2.8671932294778195e-07,-4.587659026745433e-08,-0.15866035841833678,True
b0.0.0.0.2,b0.1.2.2.1,8,3,1,2.585272352244968e-07,2.5181643126421357e-07,-5.852193006196846e-08,-0.22834582260724118,True
b0.0.0.0.2,b0.1.2.2.2,8,4,2,4.350396124417867e-08,4.217686246245227e-08,-1.0663344539045171e-08,-0.2476352526477691,True
b0.0.0.0.2,b0.1.2.2.3,8,4,2,4.077483732615469e-08,3.91127227791828e-08,-1.1523119185931062e-08,-0.286507355497403,True
b0.0.0.0.2,b0.1.2.2.4,8,4,2,3.105206625910282e-08,2.7961455660584582e-08,-1.3505103342843185e-08,-0.4499472394563329,True
b0.0.0.0.2,b0.1.2.3.0,8,2,0,1.31469062310702e-06,1.2549839918321977e-06,-3.916970956369819e-07,-0.3025324612679707,True
b0.0.0.0.2,b0.1.2.3.1,8,2,0,1.1705326832592073e-06,1.090378136657232e-06,-4.257021043850999e-07,-0.372217925456875,True
b0.0.0.0.2,b0.1.2.3.2,8,3,1,1.9697270364313188e-07,1.82068750278102e-07,-7.516126763603173e-08,-0.39150735549740306,True
b0.0.0.0.2,b0.1.2.3.3,8,3,1,1.8461606067691805e-07,1.6778046040351968e-07,-7.702471659569058e-08,-0.430379458347037,True
b0.0.0.0.2,b0.1.2.3.4,8,3,1,1.4059431072106338e-07,1.1652592714910686e-07,-7.866681962029454e-08,-0.5938193423059668,True
b0.0.0.0.2,b0.1.2.4.0,8,3,1,2.468934439991363e-07,2.388490553134666e-07,-6.251001092320521e-08,-0.25597234522690065,True
b0.0.0.0.2,b0.1.2.4.1,8,3,1,2.198211810474673e-07,2.082674846424909e-07,-7.032784994433722e-08,-0.32565780941580497,True
b0.0.0.0.2,b0.1.2.4.2,8,4,2,3.6990656449152495e-08,3.48116587522262e-08,-1.250828043568658e-08,-0.34494723945633293,True
b0.0.0.0.2,b0.1.2.4.3,8,4,2,3.467013017127709e-08,3.214757287528148e-08,-1.2982737936266146e-08,-0.383819342305967,True
b0.0.0.0.2,b0.1.2.4.4,8,4,2,2.6403028188162824e-08,2.25469685150666e-08,-1.3738781179038998e-08,-0.5472592262648968,True
b0.0.0.0.2,b0.1.3.0.0,8,1,1,3.84545857349056e-06,3.822821942130749e-06,-4.1663417910168944e-07,-0.10855756703853833,True
b0.0.0.0.2,b0.1.3.0.1,8,1,1,3.4237978603302272e-06,3.3695536840245847e-06,-6.070418098271254e-07,-0.17824303122744273,True
b0.0.0.0.2,b0.1.3.0.2,8,0,0,1.9079250253358846e-05,1.8708231679077017e-05,-3.7443100395497015e-06,-0.19753246126797067,True
b0.0.0.0.2,b0.1.3.0.3,8,2,0,1.4678731733259776e-06,1.4270462468583647e-06,-3.437886884374344e-07,-0.23640456411760458,True
b0.0.0.0.2,b0.1.3.0.4,8,2,0,1.11785841531342e-06,1.0296834847251331e-06,-4.351544070457484e-07,-0.39984444807653446,True
b0.0.0.0.2,b0.1.3.1.0,8,2,0,1.6172875925662515e-06,1.5916644579984793e-06,-2.8674624707770584e-07,-0.17824303122744273,True
b0.0.0.0.2,b0.1.3.1.1,8,2,0,1.4399494086711036e-06,1.3959198465282244e-06,-3.5335829069215157e-07,-0.2479284954163472,True
b0.0.0.0.2,b0.1.3.1.2,8,3,1,2.423091060947915e-07,2.3370936991987747e-07,-6.398150754796882e-08,-0.2672179254568751,True
b0.0.0.0.2,b0.1.3.1.3,8,3,1,2.2710838510098104e-07,2.165521734047583e-07,-6.843518668675487e-08,-0.30609002830650905,True
b0.0.0.0.2,b0.1.3.1.4,8,3,1,1.729543288117531e-07,1.5423739917007773e-07,-7.825614705551327e-08,-0.46952991226543894,True
b0.0.0.0.2,b0.1.3.2.0,8,2,0,1.5661202307919813e-06,1.5356651716326167e-06,-3.0735168444388775e-07,-0.19753246126797072,True
b0.0.0.0.2,b0.1.3.2.1,8,2,0,1.3943926303536425e-06,1.3449045655485391e-06,-3.681881545504219e-07,-0.2672179254568751,True
b0.0.0.0.2,b0.1.3.2.2,8,3,1,2.346429879907881e-07,2.2507817917095561e-07,-6.631097250329186e-08,-0.286507355497403,True
b0.0.0.0.2,b0.1.3.2.3,8,3,1,2.1992318380725618e-07,2.083837030295728e-07,-7.030248279828377e-08,-0.32537945834703713,True
b0.0.0.0.2,b0.1.3.2.4,8,3,1,1.6748244072368904e-07,1.478682189692024e-07,-7.864704552391035e-08,-0.48881934230596685,True
b0.0.0.0.2,b0.1.3.3.0,8,1,1,2.6086022259557757e-06,2.458047613877657e-06,-8.733885167391351e-07,-0.3414045641176047,True
b0.0.0.0.2,b0.1.3.3.1,8,1,1,2.3225647992283536e-06,2.129062130638522e-06,-9.281172827264878e-07,-0.4110900283065091,True
b0.0.0.0.2,b0.1.3.3.2,8,0,0,1.2942585059576473e-05,1.1762318360305871e-05,-5.399849517827655e-06,-0.430379458347037,True
b0.0.0.0.2,b0.1.3.3.3,8,2,0,9.957452808763985e-07,8.881121823695601e-07,-4.502948100016199e-07,-0.46925156119667105,True
b0.0.0.0.2,b0.1.3.3.4,8,2,0,7.583095474210398e-07,6.115303421524782e-07,-4.4840161723256e-07,-0.6326914451556008,True
b0.0.0.0.2,b0.1.3.4.0,8,2,0,1.3316446079503979e-06,1.2741806221000666e-06,-3.8696395716921233e-07,-0.2948444480765345,True
b0.0.0.0.2,b0.1.3.4.1,8,2,0,1.185627636415376e-06,1.1077217700259717e-06,-4.2268826863592925e-07,-0.3645299122654389,True
b0.0.0.0.2,b0.1.3.4.2,8,3,1,1.9951282386109813e-07,1.8499650889518406e-07,-7.471049846991824e-08,-0.38381934230596687,True
b0.0.0.0.2,b0.1.3.4.3,8,3,1,1.8699683212196225e-07,1.7053889864627178e-07,-7.67091863609957e-08,-0.4226914451556008,True
b0.0.0.0.2,b0.1.3.4.4,8,3,1,1.4240738656654006e-07,1.1863771870551976e-07,-7.877153958798789e-08,-0.5861313291145307,True
b0.0.0.0.2,b0.1.4.0.0,8,2,0,1.3833291951814292e-06,1.3324727450246394e-06,-3.7163967227383446e-07,-0.27199745099746814,True
b0.0.0.0.2,b0.1.4.0.1,8,2,0,1.2316449255869587e-06,1.1604461192197708e-06,-4.1269120067173507e-07,-0.3416829151863726,True
b0.0.0.0.2,b0.1.4.0.2,8,3,1,2.072564349469641e-07,1.9389955547333078e-07,-7.31996735933288e-08,-0.3609723452269005,True
b0.0.0.0.2,b0.1.4.0.3,8,3,1,1.9425466504827865e-07,1.7893215964648275e-07,-7.561849732217994e-08,-0.39984444807653446,True
b0.0.0.0.2,b0.1.4.0.4,8,3,1,1.4793458725462013e-07,1.2507957413488295e-07,-7.899203909528564e-08,-0.5632843320354644,True
b0.0.0.0.2,b0.1.4.1.0,8,3,1,2.1402779564997604e-07,2.0165529829858513e-07,-7.171497736802646e-08,-0.3416829151863726,True
b0.0.0.0.2,b0.1.4.1.1,8,3,1,1.905593038627964e-07,1.7466180162478098e-07,-7.61977909250605e-08,-0.411368379375277,True
b0.0.0.0.2,b0.1.4.1.2,8,4,2,3.206658115832908e-08,2.9138624329251487e-08,-1.3386791975019964e-08,-0.4306578094158049,True
b0.0.0.0.2,b0.1.4.1.3,8,4,2,3.005495575444328e-08,2.6802441081324823e-08,-1.3598879273074483e-08,-0.46952991226543894,True
b0.0.0.0.2,b0.1.4.1.4,8,4,2,2.2888343368147273e-08,1.845428320430802e-08,-1.3539412600013566e-08,-0.6329697962243687,True
b0.0.0.0.2,b0.1.4.2.0,8,3,1,2.0725643494696407e-07,1.9389955547333076e-07,-7.319967359332879e-08,-0.3609723452269005,True
b0.0.0.0.2,b0.1.4.2.1,8,3,1,1.8453043374407544e-07,1.6768120554023627e-07,-7.703566892258191e-08,-0.4306578094158049,True
b0.0.0.0.2,b0.1.4.2.2,8,4,2,3.105206625910282e-08,2.7961455660584582e-08,-1.3505103342843182e-08,-0.4499472394563328,True
b0.0.0.0.2,b0.1.4.2.3,8,4,2,2.9104084183260876e-08,2.5695643521272224e-08,-1.3666807241416585e-08,-0.48881934230596685,True
b0.0.0.0.2,b0.1.4.2.4,8,4,2,2.2164207382120566e-08,1.7614217320995415e-08,-1.3453305803645174e-08,-0.6522592262648966,True
b0.0.0.0.2,b0.1.4.3.0,8,2,0,9.383940949607908e-07,8.213291698172978e-07,-4.5387429125751334e-07,-0.5048444480765345,True
b0.0.0.0.2,b0.1.4.3.1,8,2,0,8.354976742232647e-07,7.013567344549702e-07,-4.540430537593818e-07,-0.5745299122654388,True
b0.0.0.0.2,b0.1.4.3.2,8,3,1,1.405943107210634e-07,1.1652592714910687e-07,-7.866681962029455e-08,-0.5938193423059668,True
b0.0.0.0.2,b0.1.4.3.3,8,3,1,1.3177444041147652e-07,1.0626803909543619e-07,-7.792051727605908e-08,-0.6326914451556008,True
b0.0.0.0.2,b0.1.4.3.4,8,3,1,1.0035278920140951e-07,7.019443816600288e-08,-7.171766275515209e-08,-0.7961313291145306,True
b0.0.0.0.2,b0.1.4.4.0,8,3,1,1.7622651737317702e-07,1.580422045728089e-07,-7.79643957152564e-08,-0.4582843320354642,True
b0.0.0.0.2,b0.1.4.4.1,8,3,1,1.5690299650479704e-07,1.355377708116296e-07,-7.904468986338371e-08,-0.5279697962243687,True
b0.0.0.0.2,b0.1.4.4.2,8,4,2,2.6403028188162824e-08,2.2546968515066603e-08,-1.3738781179038995e-08,-0.5472592262648966,True
b0.0.0.0.2,b0.1.4.4.3,8,4,2,2.4746693140139617e-08,2.061614422142281e-08,-1.3688441065867509e-08,-0.5861313291145306,True
b0.0.0.0.2,b0.1.4.4.4,8,4,2,1.8845837420138367e-08,1.379479641680655e-08,-1.2840139402870544e-08,-0.7495712130734604,True
b0.0.0.0.2,b0.2.0.0.0,8,2,0,2.1767264921065705e-06,2.1767264921065705e-06,0.0,0.0,True
b0.0.0.0.2,b0.2.0.0.1,8,2,0,1.938044933723922e-06,1.9333412026161774e-06,-1.3494428257467491e-07,-0.06968546418890446,True
b0.0.0.0.2,b0.2.0.0.2,8,3,1,3.2612669072559397e-07,3.248366459597813e-07,-2.8978817181295397e-08,-0.08897489422943239,True
b0.0.0.0.2,b0.2.0.0.3,8,3,1,3.05667860621144e-07,3.0317321290933305e-07,-3.8972349055956573e-08,-0.12784699707906633,True
b0.0.0.0.2,b0.2.0.0.4,8,3,1,2.32781275995371e-07,2.229753870124103e-07,-6.685132190689234e-08,-0.2912868810379962,True
b0.0.0.0.2,b0.2.0.1.0,8,3,1,3.367817107173628e-07,3.359643248138395e-07,-2.3449800129092444e-08,-0.0696854641889044,True
b0.0.0.0.2,b0.2.0.1.1,8,3,1,2.998530548479697e-07,2.9694555455666993e-07,-4.165563744190323e-08,-0.1393709283778088,True
b0.0.0.0.2,b0.2.0.1.2,8,4,2,5.045811001586339e-08,4.9824347412077775e-08,-7.972156002835847e-09,-0.15866035841833673,True
b0.0.0.0.2,b0.2.0.1.3,8,4,2,4.729273309467544e-08,4.6373069996090715e-08,-9.281216660647531e-09,-0.19753246126797072,True
b0.0.0.0.2,b0.2.0.1.4,8,4,2,3.6015768006214597e-08,3.369469038788903e-08,-1.272019593959816e-08,-0.3609723452269005,True
b0.0.0.0.2,b0.2.0.2.0,8,3,1,3.2612669072559397e-07,3.248366459597813e-07,-2.8978817181295397e-08,-0.08897489422943239,True
b0.0.0.0.2,b0.2.0.2.1,8,3,1,2.90366374923479e-07,2.8671932294778195e-07,-4.587659026745433e-08,-0.15866035841833678,True
b0.0.0.0.2,b0.2.0.2.2,8,4,2,4.88617282829578e-08,4.8090136768569386e-08,-8.649117664703647e-09,-0.17794978845886478,True
b0.0.0.0.2,b0.2.0.2.3,8,4,2,4.579649680703439e-08,4.472422116463765e-08,-9.852063794621349e-09,-0.21682189130849872,True
b0.0.0.0.2,b0.2.0.2.4,8,4,2,3.487630966892034e-08,3.2385007886133835e-08,-1.2944815191321803e-08,-0.3802617752674285,True
b0.0.0.0.2,b0.2.0.3.0,8,2,0,1.476602455621291e-06,1.4367539736766882e-06,-3.40723980768998e-07,-0.23284699707906634,True
b0.0.0.0.2,b0.2.0.3.1,8,2,0,1.31469062310702e-06,1.2549839918321977e-06,-3.916970956369819e-07,-0.3025324612679707,True
b0.0.0.0.2,b0.2.0.3.2,8,3,1,2.212310430893955e-07,2.0987320436773047e-07,-6.997437041405086e-08,-0.3218218913084986,True
b0.0.0.0.2,b0.2.0.3.3,8,3,1,2.0735260733693967e-07,1.9400990706960756e-07,-7.31796401212067e-08,-0.3606939941581327,True
b0.0.0.0.2,b0.2.0.3.4,8,3,1,1.5790932163681032e-07,1.3671121561735578e-07,-7.90278266449386e-08,-0.5241338781170625,True
