z,a,E_ash,E_matched_LCDM,Delta_H_over_H_matched_LCDM,w_ash,rho_DE_factor_ash
2.34,0.29940119760479045,3.5168680599891666,3.518379426389756,-0.00042956322142324215,-1.0674876047029713,0.9845043205327699
2.345,0.2989536621823617,3.5243081155503115,3.525845299000611,-0.00043597586392545495,-1.0674717768285802,0.9842062321854766
2.35,0.29850746268656714,3.531754848458484,3.5333176782939724,-0.0004423122905390051,-1.0674557478114368,0.9839087493585322
2.355,0.29806259314456035,3.5392082497044197,3.54079655631147,-0.00044857324666653937,-1.0674395196448212,0.9836118709017145
2.36,0.2976190476190476,3.5466683103165635,3.548281925126093,-0.00045475947052094274,-1.0674230943037117,0.9833155956609025
2.365,0.2971768202080238,3.554135021360853,3.5557737768420066,-0.00046087169319553056,-1.0674064737449696,0.9830199224781955
2.37,0.29673590504451036,3.5616083739405027,3.5632721035943655,-0.00046691063873135255,-1.0673896599075183,0.982724850192027
2.375,0.2962962962962963,3.5690883591957934,3.570776897549135,-0.0004728770241850039,-1.0673726547125244,0.98243037763728
2.38,0.2958579881656805,3.5765749683038592,3.5782881509029076,-0.00047877155969569286,-1.067355460063574,0.982136503645398
2.3850000000000002,0.2954209748892171,3.584068192478476,3.5858058558827257,-0.00048459494855219087,-1.067338077846848,0.9818432270444959
2.39,0.2949852507374631,3.5915680229698523,3.593330004745899,-0.0004903478872576869,-1.067320509931296,0.9815505466594673
2.395,0.29455081001472755,3.59907445106442,3.60086058977983,-0.0004960310655956558,-1.067302758168807,0.981258461312093
2.4,0.29411764705882354,3.6065874680846295,3.6083976033018383,-0.0005016451666946296,-1.0672848243943798,0.9809669698211441
2.4050000000000002,0.29368575624082227,3.6141070653887417,3.6159410376589847,-0.0005071908670917648,-1.0672667104262894,0.980676071002486
2.41,0.29325513196480935,3.6216332343706235,3.6234908852278958,-0.0005126688367964426,-1.067248418066254,0.9803857636691804
2.415,0.29282576866764276,3.6291659664595444,3.631047138414595,-0.000518079739353654,-1.0672299490995985,0.9800960466315848
2.42,0.29239766081871343,3.6367052531199757,3.6386097896543297,-0.0005234242319055856,-1.0672113052954157,0.9798069186974501
2.4250000000000003,0.291970802919708,3.6442510858513883,3.6461788314114023,-0.0005287029652541063,-1.0671924884067288,0.9795183786720187
2.43,0.29154518950437314,3.6518034561880506,3.653754256178997,-0.0005339165839211008,-1.0671735001706475,0.9792304253581187
2.435,0.29112081513828236,3.6593623556988346,3.661336056479019,-0.0005390657262099537,-1.0671543423085263,0.9789430575562574
2.44,0.29069767441860467,3.6669277759870145,3.6689242248619243,-0.0005441510242651385,-1.0671350165261198,0.9786562740647139
2.445,0.29027576197387517,3.674499708690071,3.6765187539065525,-0.0005491731041317462,-1.067115524513735,0.9783700736796289
2.45,0.2898550724637681,3.6820781454794997,3.6841196362199677,-0.0005541325858143517,-1.067095867946384,0.9780844551950948
2.455,0.2894356005788712,3.6896630780606103,3.6917268644372907,-0.0005590300833360641,-1.0670760484839337,0.9777994174032427
2.46,0.28901734104046245,3.6972544981723408,3.6993404312215405,-0.0005638662047955964,-1.0670560677712537,0.9775149590943274
2.465,0.28860028860028863,3.704852397587062,3.7069603292634716,-0.000568641552424775,-1.0670359274383647,0.9772310790568149
2.47,0.2881844380403458,3.712456768110389,3.7145865512814162,-0.0005733567226458837,-1.0670156291005817,0.9769477760774626
2.475,0.28776978417266186,3.720067601580989,3.7222190900211225,-0.0005780123061271703,-1.066995174358659,0.976665048941404
2.48,0.28735632183908044,3.7276848898703956,3.7298579382556016,-0.0005826088878393976,-1.066974564798932,0.9763828964322276
2.485,0.28694404591104733,3.7353086248828227,3.737503088784968,-0.0005871470471102129,-1.066953801993457,0.9761013173320565
2.49,0.28653295128939826,3.742938798554977,3.7451545344362867,-0.0005916273576794481,-1.0669328875001514,0.975820310421627
2.495,0.28612303290414876,3.7505754028558704,3.752812268063415,-0.0005960503877533227,-1.0669118228629304,0.9755398744803644
2.5,0.2857142857142857,3.758218429786644,3.760476282546856,-0.0006004167000576796,-1.0668906096118427,0.9752600082864594
