a,z,E2,H_km_s_Mpc,ash_source_E,w_ash,q,t_Gyr_since_a_min,chi_Mpc_from_a_min
0.08627237292461454,10.591196185988853,492.8773007086009,1554.0588063107987,1.2076622784930495,-1.0041522656948438,0.4995507435155986,0.4179971902590926,3942.419129980042
0.08747496301554418,10.4318425012915,472.8341271387504,1522.1324590783408,1.2078642721818713,-1.0039015854945423,0.499439162921945,0.4267981308875537,3973.4808478698856
0.08869431656014706,10.27467958244947,453.60744498521086,1490.86434004826,1.208053653904695,-1.0036481507624069,0.49932412948139415,0.435783661971625,4004.758065284675
0.08993066723187625,10.119677311206988,435.16397796386104,1460.2409020510688,1.2082302793206618,-1.003391954274586,0.49920548052406843,0.4449576404884517,4036.2522271523794
0.09118425196146572,9.966805983368685,417.47180678733184,1430.2488780830859,1.2083940040592802,-1.0031329893145544,0.4990830468031291,0.45432400322932076,4067.9647861422072
0.0924553109823358,9.816036303107094,400.50031378324377,1400.8752755109554,1.2085446837610807,-1.0028712496881005,0.49895665221944085,0.4638867684025636,4099.897202603492
0.09374408787662991,9.667339377348581,384.2201297750622,1372.1073703970126,1.2086821741194418,-1.0026067297483983,0.49882611353735484,0.4736500372654997,4132.050944498502
0.09505082962189511,9.52068671023623,368.60308313295826,1343.932701942882,1.208806330923597,-1.0023394244097936,0.4986912401049324,0.48361799578576536,4164.42748732895
0.09637578663841088,9.376050197669118,353.6221509059608,1316.3390670489148,1.208917010102824,-1.0020693291693612,0.49855183352087806,0.4937949163323033,4197.028314055759
0.09771921283718005,9.233402121916415,339.25141195021,1289.314514986948,1.2090140677718357,-1.0017964401277197,0.49840768731923646,0.5041851593963425,4229.854915011871
0.09908136566858673,9.09271514630571,325.46600197171813,1262.8473421840895,1.2090973602773627,-1.0015207540079536,0.4982585866585296,0.5147931753426171,4262.9087878076125
0.10046250617173419,8.953962309984227,312.2420704052985,1236.9260871151366,1.2091667442459437,-1.0012422681769375,0.4981043079398404,0.5256235061911152,4296.191437228353
0.10186289902446873,8.817117022752196,299.5567390546077,1211.5395253014149,1.2092220766329234,-1.0009609806631468,0.4979446184737455,0.5366807874295784,4329.704375123957
0.10328281259410282,8.682153059967089,287.38806242124866,1186.6766644137394,1.209263214772661,-1.0006768901805732,0.49777927610728057,0.5479697498570082,4363.449120289717
0.1047225189888435,8.549044557518082,275.7149896539055,1162.3267394773884,1.2092900164299554,-1.0003899961485698,0.49760802880649635,0.5594952214583555,4397.427198338237
0.10618229410993842,8.417766006869524,264.51732805124715,1138.4792081769042,1.2093023398526799,-1.0001002987121135,0.4974306142878646,0.5712621293105965,4431.640141561883
0.10766241770454937,8.288292250172494,253.77570805508205,1115.1237462586394,1.2093000438256398,-0.9998077987654425,0.49724675957862985,0.5832755015203492,4466.089488785316
0.10916317341936142,8.160598475443713,243.47154967285297,1092.2502430290322,1.2092829877256384,-0.9995124979717634,0.49705618056827916,0.5955404691931458,4500.7767852075585
0.11068484885494125,8.03466021181053,233.58703027101973,1069.8487969465577,1.2092510315777614,-0.9992143987844381,0.496858581608862,0.608062268434485,4535.703582233167
