k_Mpc_inv,z,a,D,D_norm,f_growth,mu_eff,finite_kernel,T_proxy,P_proxy
0.2758531617629184,1.0,0.5,0.4633150634237766,0.6031153962129271,0.8875624045621396,1.0256399409768624,0.333063008246549,0.0007964549213446152,4.609996900270216e-16
0.2758531617629184,2.0,0.3333333333333333,0.31702695046851975,0.41268641996884625,0.9708380019651788,1.0268100640867683,0.333063008246549,0.0007964549213446152,2.158440886383697e-16
0.32245905452963947,0.0,1.0,0.7497256781046171,1.0,0.531368069020269,1.016050902248911,0.22929860355587106,0.0006068826285721538,7.295806591776105e-16
0.32245905452963947,0.5,0.6666666666666666,0.5752577613134167,0.7672909947111948,0.7671610817683046,1.016991863843088,0.22929860355587106,0.0006068826285721538,4.295300126959766e-16
0.32245905452963947,1.0,0.5,0.45304961569079943,0.6042871798604458,0.8840172627228714,1.0176519232568073,0.22929860355587106,0.0006068826285721538,2.664158591419529e-16
0.32245905452963947,2.0,0.3333333333333333,0.3104816449409091,0.4141269987255049,0.9668279488151991,1.0184574993443545,0.22929860355587106,0.0006068826285721538,1.2512393744145916e-16
0.376939097538836,0.0,1.0,0.7238435191528123,1.0,0.5285742689207471,1.0056269154876796,0.08038450696685095,0.00046175719734488043,4.1820301153584786e-16
0.376939097538836,0.5,0.6666666666666666,0.5562001168147285,0.7683982823604003,0.7628665383151896,1.0059567855028027,0.08038450696685095,0.00046175719734488043,2.469220800027917e-16
0.376939097538836,1.0,0.5,0.43863738306855443,0.6059837125874061,0.8788970920086863,1.0061881805035477,0.08038450696685095,0.00046175719734488043,1.535709457839832e-16
0.376939097538836,2.0,0.3333333333333333,0.3012756575099032,0.41621655722291573,0.9610364134839543,1.006470588837561,0.08038450696685095,0.00046175719734488043,7.244790995931114e-17
0.44062364277735727,0.0,1.0,0.7245509981880147,1.0,0.5286520079970143,1.0059158617493125,0.08451231070446354,0.00035085494288219246,2.40157289879345e-16
0.44062364277735727,0.5,0.6666666666666666,0.5567214046098047,0.7683674523975196,0.7629860206939376,1.0062626708330786,0.08451231070446354,0.00035085494288219246,1.417861121994478e-16
0.44062364277735727,1.0,0.5,0.43903185726671906,0.60593644666099,0.8790395410351666,1.0065059481378271,0.08451231070446354,0.00035085494288219246,8.817590496536967e-17
